line_idx,template_id,raw,domain_id,category,sub_type,confidence,reasons,label_band
61,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:30.788 25746 INFO nova.osapi_compute.wsgi.server [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.6686139",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
62,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:30.979 25746 INFO nova.osapi_compute.wsgi.server [req-97738e9d-8df6-4948-89f0-afcd17e1f899 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
63,763,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.092 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 763,relevant
64,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.093 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total memory: 64172 MB, used: 512.00 MB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
65,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.093 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
66,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.094 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
67,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.094 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] disk limit not specified, defaulting to unlimited",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
68,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.095 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total vcpu: 16 VCPU, used: 0.00 VCPU",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
69,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.095 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
70,752,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.127 2931 INFO nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Claim successful,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
71,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:31.162 25746 INFO nova.osapi_compute.wsgi.server [req-e0e308c0-7fe0-4d30-a7ec-07972df0447c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
72,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:31.359 25746 INFO nova.osapi_compute.wsgi.server [req-84a068e2-7bf3-4fbf-b480-f41b090acc76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
73,752,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:31.699 2931 INFO nova.virt.libvirt.driver [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Creating image,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.918 for 752,relevant
74,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:32.738 25746 INFO nova.osapi_compute.wsgi.server [req-7a0b0b1d-c0a6-4b5e-b136-946e4779c49e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
75,765,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:32.974 2931 INFO nova.compute.manager [-] [instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Stopped (Lifecycle Event),openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 6.0 for 765,relevant
76,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:33.009 25746 INFO nova.osapi_compute.wsgi.server [req-37a1da35-0d55-4c2e-8689-a9c75f3d4f51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
77,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:34.280 25746 INFO nova.osapi_compute.wsgi.server [req-e0346c36-c199-4fb3-805c-30036a6a6bb8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
78,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:34.547 25746 INFO nova.osapi_compute.wsgi.server [req-f1971a67-cc91-4a21-af01-43fcb2b23f5f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
79,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:35.832 25746 INFO nova.osapi_compute.wsgi.server [req-7ee56f12-b2ee-4eec-a767-d06435b1b2c6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
80,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:36.095 25746 INFO nova.osapi_compute.wsgi.server [req-e5a94766-dd02-47b2-8ee8-27d1f873a57c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
81,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:37.363 25746 INFO nova.osapi_compute.wsgi.server [req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
82,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:37.618 25746 INFO nova.osapi_compute.wsgi.server [req-80cf4c1c-dbce-4ad2-87df-2d1c410694d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
83,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:38.922 25746 INFO nova.osapi_compute.wsgi.server [req-f309f43f-4929-4345-92bf-d85babef55fd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
84,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:39.193 25746 INFO nova.osapi_compute.wsgi.server [req-31312dd3-0875-43e3-a6c5-5869e0c7e953 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
85,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:40.459 25746 INFO nova.osapi_compute.wsgi.server [req-dd5eea8f-ecd9-481e-aa07-ada6bea727cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
86,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:40.721 25746 INFO nova.osapi_compute.wsgi.server [req-9f55f8ef-5f3f-4087-9a62-af37a1d6ba75 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
87,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:42.001 25746 INFO nova.osapi_compute.wsgi.server [req-7510d7d3-bc52-4241-93ea-b03036f20981 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
88,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:42.271 25746 INFO nova.osapi_compute.wsgi.server [req-c6700d4f-9ed4-4baf-9ac9-ad0e7f66f155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
89,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:43.537 25746 INFO nova.osapi_compute.wsgi.server [req-b2aa258b-dbc8-4979-8029-ca24828e3c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
90,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:43.801 25746 INFO nova.osapi_compute.wsgi.server [req-f6148ee1-e3f6-4bb3-a200-847fd8486d77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
91,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:44.514 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Started (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
92,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:44.582 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Paused (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
93,766,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:44.697 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
94,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:45.080 25746 INFO nova.osapi_compute.wsgi.server [req-437ba7af-f981-4699-819a-700389a00f34 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
95,750,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:45.249 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
96,751,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:45.250 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
97,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:45.356 25746 INFO nova.osapi_compute.wsgi.server [req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
98,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:45.444 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
99,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:46.634 25746 INFO nova.osapi_compute.wsgi.server [req-60c3da91-bd1c-4693-991e-fa3580fa22c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
100,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:46.894 25746 INFO nova.osapi_compute.wsgi.server [req-410ed8a3-3cb0-47ca-920a-653be17f284e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
101,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:48.329 25746 INFO nova.osapi_compute.wsgi.server [req-2d4c68d5-0961-4f37-8cc3-ceb9268e1419 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
102,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:48.577 25746 INFO nova.osapi_compute.wsgi.server [req-177f6889-979d-4f28-94cc-c911dfd47a30 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2432280",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
103,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:49.831 25746 INFO nova.osapi_compute.wsgi.server [req-f632ae73-7d87-49f4-bdbf-3a0f06d197ed 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2486479",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
104,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:50.096 25746 INFO nova.osapi_compute.wsgi.server [req-ec90bc75-c4b2-4022-a072-9c9aa8fd7fc5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611251",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
105,750,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:50.142 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
106,751,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:50.143 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
107,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:50.321 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
108,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:51.361 25746 INFO nova.osapi_compute.wsgi.server [req-0ba05e2a-7142-4fa0-859c-8573119de464 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2593911",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
109,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:51.608 25746 INFO nova.osapi_compute.wsgi.server [req-f3305c24-054a-4bd7-b2cb-959552349f8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426131",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
110,753,nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:51.633 25743 INFO nova.api.openstack.compute.server_external_events [req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] Creating event network-vif-plugged:a208479c-c0e3-4730-a5a0-d75e8afd0252 for instance 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.0 for 753,relevant
111,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:51.638 25743 INFO nova.osapi_compute.wsgi.server [req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0901799",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
112,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.650 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
113,754,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.658 2931 INFO nova.virt.libvirt.driver [-] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Instance spawned successfully.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
114,766,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.659 2931 INFO nova.compute.manager [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 19.96 seconds to spawn the instance on the hypervisor.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
115,766,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.770 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
116,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.771 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
117,755,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:00:51.794 2931 INFO nova.compute.manager [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 20.71 seconds to build instance.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
118,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:00:52.886 25746 INFO nova.osapi_compute.wsgi.server [req-007c1773-4e52-4805-a67c-6b8b4df633f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2721858",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
